stem,arm,cr,tse,tdp,ms
ore_ont_8128,both,33,58,0,0
ore_ont_8135,off,1626,2158,0,3
ore_ont_8135,eo,1626,2158,0,4
ore_ont_8135,os,1626,2158,0,3
ore_ont_8135,both,1626,2158,0,3
ore_ont_8141,off,947,2779,45,3
ore_ont_8141,eo,947,2779,45,3
ore_ont_8141,os,947,2779,45,2
ore_ont_8141,both,947,2779,45,3
ore_ont_8142,off,567,977,86,5
ore_ont_8142,eo,567,977,86,5
ore_ont_8142,os,567,977,86,5
ore_ont_8142,both,567,977,86,4
ore_ont_8145,off,167961,15555,0,402
ore_ont_8145,eo,167961,15555,0,399
ore_ont_8145,os,167961,15555,0,402
ore_ont_8145,both,167961,15555,0,408
ore_ont_8148,off,7124,86614,80,47
ore_ont_8148,eo,7124,86614,80,45
ore_ont_8148,os,7124,86614,80,47
ore_ont_8148,both,7124,86614,80,45
ore_ont_8166,off,145,91,59,1
ore_ont_8166,eo,145,91,59,1
ore_ont_8166,os,145,91,59,1
ore_ont_8166,both,145,91,59,1
ore_ont_8169,off,154,383,0,0
ore_ont_8169,eo,154,383,0,0
ore_ont_8169,os,154,383,0,0
ore_ont_8169,both,154,383,0,0
ore_ont_8171,off,3975,20174,57,47
ore_ont_8171,eo,3975,20174,57,46
ore_ont_8171,os,3975,20174,57,48
ore_ont_8171,both,3975,20174,57,47
ore_ont_8175,off,1687,3039,0,5
ore_ont_8175,eo,1687,3039,0,5
ore_ont_8175,os,1687,3039,0,5
ore_ont_8175,both,1687,3039,0,5
ore_ont_8187,off,1488,9696,0,4
ore_ont_8187,eo,1488,9696,0,7
ore_ont_8187,os,1488,9696,0,6
ore_ont_8187,both,1488,9696,0,7
ore_ont_8189,off,635,3458,0,3
ore_ont_8189,eo,635,3458,0,3
ore_ont_8189,os,635,3458,0,1
ore_ont_8189,both,635,3458,0,3
ore_ont_8194,off,49615,483349,0,966
ore_ont_8194,eo,49615,483349,0,982
ore_ont_8194,os,49615,483349,0,969
ore_ont_8194,both,49615,483349,0,974
ore_ont_8203,off,3775,7999,0,10
ore_ont_8203,eo,3775,7999,0,10
ore_ont_8203,os,3775,7999,0,10
ore_ont_8203,both,3775,7999,0,10
ore_ont_8226,off,129,308,1,0
ore_ont_8226,eo,129,308,1,0
ore_ont_8226,os,129,308,1,0
ore_ont_8226,both,129,308,1,0
ore_ont_8250,off,1106,998,642,4
ore_ont_8250,eo,1106,998,642,3
ore_ont_8250,os,1106,998,642,5
ore_ont_8250,both,1106,998,642,4
ore_ont_8273,off,765,2072,63,3
ore_ont_8273,eo,765,2072,63,2
ore_ont_8273,os,765,2072,63,2
ore_ont_8273,both,765,2072,63,2
ore_ont_8280,off,145,260,8,2
ore_ont_8280,eo,145,260,8,1
ore_ont_8280,os,145,260,8,2
ore_ont_8280,both,145,260,8,2
ore_ont_8286,off,3980,20450,58,47
ore_ont_8286,eo,3980,20450,58,46
ore_ont_8286,os,3980,20450,58,50
ore_ont_8286,both,3980,20450,58,47
ore_ont_8290,off,3400,16422,0,10
ore_ont_8290,eo,3400,16422,0,10
ore_ont_8290,os,3400,16422,0,10
ore_ont_8290,both,3400,16422,0,10
ore_ont_8294,off,3598,21425,133,11
ore_ont_8294,eo,3598,21425,133,11
ore_ont_8294,os,3598,21425,133,11
ore_ont_8294,both,3598,21425,133,11
ore_ont_8298,off,3058,14539,0,8
ore_ont_8298,eo,3058,14539,0,8
ore_ont_8298,os,3058,14539,0,8
ore_ont_8298,both,3058,14539,0,8
ore_ont_8322,off,4058,20452,58,50
ore_ont_8322,eo,4058,20452,58,51
ore_ont_8322,os,4058,20452,58,48
ore_ont_8322,both,4058,20452,58,48
ore_ont_8326,off,3970,20154,57,50
ore_ont_8326,eo,3970,20154,57,46
ore_ont_8326,os,3970,20154,57,50
ore_ont_8326,both,3970,20154,57,47
ore_ont_8327,off,712,3855,0,2
ore_ont_8327,eo,712,3855,0,3
ore_ont_8327,os,712,3855,0,3
ore_ont_8327,both,712,3855,0,3
ore_ont_8329,off,10042,15540,0,18
ore_ont_8329,eo,10042,15540,0,19
ore_ont_8329,os,10042,15540,0,18
ore_ont_8329,both,10042,15540,0,18
ore_ont_8335,off,132,446,0,0
ore_ont_8335,eo,132,446,0,0
ore_ont_8335,os,132,446,0,0
ore_ont_8335,both,132,446,0,0
ore_ont_8347,off,12345,27661,2,46
ore_ont_8347,eo,12345,27661,2,47
ore_ont_8347,os,12345,27661,2,47
ore_ont_8347,both,12345,27661,2,47
ore_ont_8355,off,98,68,0,1
ore_ont_8355,eo,98,68,0,1
ore_ont_8355,os,98,68,0,1
ore_ont_8355,both,98,68,0,1
ore_ont_8359,off,3980,20450,58,50
ore_ont_8359,eo,3980,20450,58,46
ore_ont_8359,os,3980,20450,58,47
ore_ont_8359,both,3980,20450,58,46
ore_ont_8362,off,178,312,20,3
ore_ont_8362,eo,178,312,20,3
ore_ont_8362,os,178,312,20,3
ore_ont_8362,both,178,312,20,3
ore_ont_8369,off,0,127,0,0
ore_ont_8369,eo,0,127,0,0
ore_ont_8369,os,0,127,0,0
ore_ont_8369,both,0,127,0,0
ore_ont_8377,off,11177,79539,0,81
ore_ont_8377,eo,11177,79539,0,81
ore_ont_8377,os,11177,79539,0,81
ore_ont_8377,both,11177,79539,0,82
ore_ont_8387,off,222,218,30,2
ore_ont_8387,eo,222,218,30,1
ore_ont_8387,os,222,218,30,2
ore_ont_8387,both,222,218,30,1
ore_ont_8388,off,43904,155769,693,215
ore_ont_8388,eo,43904,155769,693,213
ore_ont_8388,os,43904,155769,693,213
ore_ont_8388,both,43904,155769,693,215
ore_ont_8396,off,1162,1025,0,4
ore_ont_8396,eo,1162,1025,0,3
ore_ont_8396,os,1162,1025,0,4
ore_ont_8396,both,1162,1025,0,3
ore_ont_8399,off,1195,14777,394,7
ore_ont_8399,eo,1195,14777,394,6
ore_ont_8399,os,1195,14777,394,6
ore_ont_8399,both,1195,14777,394,6
ore_ont_840,off,48014,765556,0,297
ore_ont_840,eo,48014,765556,0,302
ore_ont_840,os,48014,765556,0,303
ore_ont_840,both,48014,765556,0,310
ore_ont_8417,off,4630,26075,63,18
ore_ont_8417,eo,4630,26075,63,18
ore_ont_8417,os,4630,26075,63,19
ore_ont_8417,both,4630,26075,63,18
ore_ont_8429,off,1027,5908,3,6
ore_ont_8429,eo,1027,5908,3,4
ore_ont_8429,os,1027,5908,3,6
ore_ont_8429,both,1027,5908,3,4
ore_ont_8431,off,3994,20292,57,54
ore_ont_8431,eo,3994,20292,57,50
ore_ont_8431,os,3994,20292,57,50
ore_ont_8431,both,3994,20292,57,47
ore_ont_8432,off,11276,67954,0,156
ore_ont_8432,eo,11276,67954,0,156
ore_ont_8432,os,11276,67954,0,158
ore_ont_8432,both,11276,67954,0,156
ore_ont_8441,off,19438,85713,61,79
ore_ont_8441,eo,19438,85713,61,79
ore_ont_8441,os,19438,85713,61,78
ore_ont_8441,both,19438,85713,61,78
ore_ont_8445,off,NA,NA,NA,NA
ore_ont_8445,eo,NA,NA,NA,NA
ore_ont_8445,os,NA,NA,NA,NA
ore_ont_8445,both,NA,NA,NA,NA
ore_ont_8460,off,333,418,66,1
ore_ont_8460,eo,333,418,66,1
ore_ont_8460,os,333,418,66,1
ore_ont_8460,both,333,418,66,1
ore_ont_8462,off,0,140,0,0
ore_ont_8462,eo,0,140,0,0
ore_ont_8462,os,0,140,0,0
ore_ont_8462,both,0,140,0,0
ore_ont_8470,off,34613,78579,5,106
ore_ont_8470,eo,34613,78579,5,106
ore_ont_8470,os,34613,78579,5,106
ore_ont_8470,both,34613,78579,5,106
ore_ont_8475,off,226561,668264,9292,1101
ore_ont_8475,eo,226561,668264,9292,1101
ore_ont_8475,os,226561,668264,9292,1111
ore_ont_8475,both,226561,668264,9292,1109
ore_ont_8480,off,2694,17569,5,56
ore_ont_8480,eo,2694,17569,5,55
ore_ont_8480,os,2694,17569,5,56
ore_ont_8480,both,2694,17569,5,56
ore_ont_8486,off,903613,14742621,0,44399
ore_ont_8486,eo,903613,14742621,0,44308
ore_ont_8486,os,903613,14742621,0,44247
ore_ont_8486,both,903613,14742621,0,43996
ore_ont_8492,off,12112,25196,0,29
ore_ont_8492,eo,12112,25196,0,29
ore_ont_8492,os,12112,25196,0,29
ore_ont_8492,both,12112,25196,0,29
ore_ont_8502,off,417,426,0,1
ore_ont_8502,eo,417,426,0,1
ore_ont_8502,os,417,426,0,1
ore_ont_8502,both,417,426,0,1
ore_ont_8509,off,2831,10810,439,9
ore_ont_8509,eo,2831,10810,439,17
ore_ont_8509,os,2831,10810,439,9
ore_ont_8509,both,2831,10810,439,10
ore_ont_850,off,357,286,39,2
ore_ont_850,eo,357,286,39,2
ore_ont_850,os,357,286,39,2
ore_ont_850,both,357,286,39,2
ore_ont_8557,off,90282,12053,0,192
ore_ont_8557,eo,90282,12053,0,192
ore_ont_8557,os,90282,12053,0,192
ore_ont_8557,both,90282,12053,0,196
ore_ont_8563,off,2028,8401,0,5
ore_ont_8563,eo,2028,8401,0,5
ore_ont_8563,os,2028,8401,0,5
ore_ont_8563,both,2028,8401,0,5
ore_ont_8578,off,319,608,64,1
ore_ont_8578,eo,319,608,64,1
ore_ont_8578,os,319,608,64,1
ore_ont_8578,both,319,608,64,1
ore_ont_8579,off,14869,14883,0,48
ore_ont_8579,eo,14869,14883,0,48
ore_ont_8579,os,14869,14883,0,48
ore_ont_8579,both,14869,14883,0,49
ore_ont_8595,off,2792,14829,63,10
ore_ont_8595,eo,2792,14829,63,10
ore_ont_8595,os,2792,14829,63,10
ore_ont_8595,both,2792,14829,63,10
ore_ont_85,off,420,332,153,4
ore_ont_85,eo,420,332,153,3
ore_ont_85,os,420,332,153,4
ore_ont_85,both,420,332,153,3
ore_ont_8627,off,338,884,0,7
ore_ont_8627,eo,338,884,0,7
ore_ont_8627,os,338,884,0,7
ore_ont_8627,both,338,884,0,7
ore_ont_8631,off,1033,7191,0,5
ore_ont_8631,eo,1033,7191,0,3
ore_ont_8631,os,1033,7191,0,3
ore_ont_8631,both,1033,7191,0,3
ore_ont_8634,off,66777,431123,6,302
ore_ont_8634,eo,66777,431123,6,307
ore_ont_8634,os,66777,431123,6,302
ore_ont_8634,both,66777,431123,6,301
ore_ont_8640,off,886,4649,0,3
ore_ont_8640,eo,886,4649,0,3
ore_ont_8640,os,886,4649,0,3
ore_ont_8640,both,886,4649,0,4
ore_ont_8641,off,5121,20606,2,15
ore_ont_8641,eo,5121,20606,2,15
ore_ont_8641,os,5121,20606,2,15
ore_ont_8641,both,5121,20606,2,16
ore_ont_8662,off,6,43,0,0
ore_ont_8662,eo,6,43,0,0
ore_ont_8662,os,6,43,0,0
ore_ont_8662,both,6,43,0,0
ore_ont_8665,off,229,342,0,0
ore_ont_8665,eo,229,342,0,0
ore_ont_8665,os,229,342,0,1
ore_ont_8665,both,229,342,0,0
ore_ont_8666,off,105,210,0,0
ore_ont_8666,eo,105,210,0,0
ore_ont_8666,os,105,210,0,0
ore_ont_8666,both,105,210,0,0
ore_ont_8667,off,78,165,0,0
ore_ont_8667,eo,78,165,0,0
ore_ont_8667,os,78,165,0,0
ore_ont_8667,both,78,165,0,0
ore_ont_8668,off,4589,25860,63,18
ore_ont_8668,eo,4589,25860,63,18
ore_ont_8668,os,4589,25860,63,18
ore_ont_8668,both,4589,25860,63,18
ore_ont_8671,off,192696,384222,5,1062
ore_ont_8671,eo,192696,384222,5,1061
ore_ont_8671,os,192696,384222,5,1064
ore_ont_8671,both,192696,384222,5,1062
ore_ont_8684,off,3980,20450,58,43
ore_ont_8684,eo,3980,20450,58,46
ore_ont_8684,os,3980,20450,58,50
ore_ont_8684,both,3980,20450,58,46
ore_ont_8688,off,4080,20382,57,51
ore_ont_8688,eo,4080,20382,57,50
ore_ont_8688,os,4080,20382,57,48
ore_ont_8688,both,4080,20382,57,51
ore_ont_868,off,981146,15790194,2,52623
ore_ont_868,eo,981146,15790194,2,52472
ore_ont_868,os,981146,15790194,2,52356
ore_ont_868,both,981146,15790194,2,52572
ore_ont_869,off,3058,14571,0,8
ore_ont_869,eo,3058,14571,0,8
ore_ont_869,os,3058,14571,0,8
ore_ont_869,both,3058,14571,0,8
ore_ont_8705,off,10917,48540,0,35
ore_ont_8705,eo,10917,48540,0,34
ore_ont_8705,os,10917,48540,0,34
ore_ont_8705,both,10917,48540,0,34
ore_ont_8712,off,19884,19885,0,71
ore_ont_8712,eo,19884,19885,0,72
ore_ont_8712,os,19884,19885,0,72
ore_ont_8712,both,19884,19885,0,71
ore_ont_8719,off,3983,20204,57,48
ore_ont_8719,eo,3983,20204,57,50
ore_ont_8719,os,3983,20204,57,47
ore_ont_8719,both,3983,20204,57,50
ore_ont_8723,off,2790,15857,7,140
ore_ont_8723,eo,2790,15857,7,140
ore_ont_8723,os,2790,15857,7,146
ore_ont_8723,both,2790,15857,7,142
ore_ont_8730,off,78,82,0,1
ore_ont_8730,eo,78,82,0,2
ore_ont_8730,os,78,82,0,2
ore_ont_8730,both,78,82,0,2
ore_ont_8737,off,2544786,136612,0,10995
ore_ont_8737,eo,2544786,136612,0,10998
ore_ont_8737,os,2544786,136612,0,11070
ore_ont_8737,both,2544786,136612,0,11088
ore_ont_8744,off,2248,5699,0,8
ore_ont_8744,eo,2248,5699,0,8
ore_ont_8744,os,2248,5699,0,8
ore_ont_8744,both,2248,5699,0,8
ore_ont_8755,off,13628,115765,0,52
ore_ont_8755,eo,13628,115765,0,52
ore_ont_8755,os,13628,115765,0,52
ore_ont_8755,both,13628,115765,0,52
ore_ont_8759,off,6714,47748,0,25
ore_ont_8759,eo,6714,47748,0,24
ore_ont_8759,os,6714,47748,0,24
ore_ont_8759,both,6714,47748,0,24
ore_ont_8779,off,320,851,0,7
ore_ont_8779,eo,320,851,0,7
ore_ont_8779,os,320,851,0,7
ore_ont_8779,both,320,851,0,7
ore_ont_8781,off,193,519,2,2
ore_ont_8781,eo,193,519,2,2
ore_ont_8781,os,193,519,2,1
ore_ont_8781,both,193,519,2,2
ore_ont_8786,off,355,283,39,2
ore_ont_8786,eo,355,283,39,2
ore_ont_8786,os,355,283,39,2
ore_ont_8786,both,355,283,39,1
ore_ont_8787,off,30113,351432,2,523
ore_ont_8787,eo,30113,351432,2,525
ore_ont_8787,os,30113,351432,2,521
ore_ont_8787,both,30113,351432,2,524
ore_ont_8792,off,13044,107870,0,86
ore_ont_8792,eo,13044,107870,0,73
ore_ont_8792,os,13044,107870,0,74
ore_ont_8792,both,13044,107870,0,78
ore_ont_8806,off,268,347,0,1
ore_ont_8806,eo,268,347,0,1
ore_ont_8806,os,268,347,0,0
ore_ont_8806,both,268,347,0,1
ore_ont_8844,off,5249,28649,65,21
ore_ont_8844,eo,5249,28649,65,21
ore_ont_8844,os,5249,28649,65,21
ore_ont_8844,both,5249,28649,65,21
ore_ont_8858,off,9629,25951,2,325
ore_ont_8858,eo,9629,25951,2,331
ore_ont_8858,os,9629,25951,2,330
ore_ont_8858,both,9629,25951,2,330
ore_ont_8864,off,11607,8464,0,36
ore_ont_8864,eo,11607,8464,0,37
ore_ont_8864,os,11607,8464,0,38
ore_ont_8864,both,11607,8464,0,37
ore_ont_8882,off,338,884,0,8
ore_ont_8882,eo,338,884,0,8
ore_ont_8882,os,338,884,0,8
ore_ont_8882,both,338,884,0,8
ore_ont_8902,off,4481,27511,81,17
ore_ont_8902,eo,4481,27511,81,17
ore_ont_8902,os,4481,27511,81,17
ore_ont_8902,both,4481,27511,81,17
ore_ont_8911,off,490,1110,45,2
ore_ont_8911,eo,490,1110,45,2
ore_ont_8911,os,490,1110,45,2
ore_ont_8911,both,490,1110,45,3
ore_ont_8916,off,2153,15498,0,7
ore_ont_8916,eo,2153,15498,0,7
ore_ont_8916,os,2153,15498,0,10
ore_ont_8916,both,2153,15498,0,7
ore_ont_891,off,4616,25926,63,18
ore_ont_891,eo,4616,25926,63,18
ore_ont_891,os,4616,25926,63,18
ore_ont_891,both,4616,25926,63,18
ore_ont_8933,off,2235,7454,0,13
ore_ont_8933,eo,2235,7454,0,13
ore_ont_8933,os,2235,7454,0,13
ore_ont_8933,both,2235,7454,0,13
ore_ont_8937,off,6,43,0,0
ore_ont_8937,eo,6,43,0,0
ore_ont_8937,os,6,43,0,0
ore_ont_8937,both,6,43,0,0
ore_ont_8940,off,2207,9306,21,11
ore_ont_8940,eo,2207,9306,21,11
ore_ont_8940,os,2207,9306,21,11
ore_ont_8940,both,2207,9306,21,11
ore_ont_8941,off,9803,1231,9302,24
ore_ont_8941,eo,9803,1231,9302,24
ore_ont_8941,os,9803,1231,9302,24
ore_ont_8941,both,9803,1231,9302,24
ore_ont_8948,off,465,2448,13,3
ore_ont_8948,eo,465,2448,13,3
ore_ont_8948,os,465,2448,13,2
ore_ont_8948,both,465,2448,13,3
ore_ont_8949,off,0,113,0,0
ore_ont_8949,eo,0,113,0,0
ore_ont_8949,os,0,113,0,0
ore_ont_8949,both,0,113,0,0
ore_ont_894,off,2348,5721,0,6
ore_ont_894,eo,2348,5721,0,6
ore_ont_894,os,2348,5721,0,6
ore_ont_894,both,2348,5721,0,6
ore_ont_8951,off,106,48,91,0
ore_ont_8951,eo,106,48,91,0
ore_ont_8951,os,106,48,91,1
ore_ont_8951,both,106,48,91,0
ore_ont_8974,off,6,19,0,0
ore_ont_8974,eo,6,19,0,0
ore_ont_8974,os,6,19,0,0
ore_ont_8974,both,6,19,0,0
ore_ont_8975,off,352,618,97,2
ore_ont_8975,eo,352,618,97,2
ore_ont_8975,os,352,618,97,2
ore_ont_8975,both,352,618,97,2
ore_ont_8982,off,195814,380313,5,1082
ore_ont_8982,eo,195814,380313,5,971
ore_ont_8982,os,195814,380313,5,978
ore_ont_8982,both,195814,380313,5,972
ore_ont_8989,off,566093,5957,563078,1248
ore_ont_8989,eo,566093,5957,563078,1191
ore_ont_8989,os,566093,5957,563078,1225
ore_ont_8989,both,566093,5957,563078,1184
ore_ont_8995,off,20766,84247,2,54
ore_ont_8995,eo,20766,84247,2,54
ore_ont_8995,os,20766,84247,2,55
ore_ont_8995,both,20766,84247,2,54
ore_ont_8999,off,3993,20308,57,49
ore_ont_8999,eo,3993,20308,57,47
ore_ont_8999,os,3993,20308,57,50
ore_ont_8999,both,3993,20308,57,50
ore_ont_9002,off,106,48,91,0
ore_ont_9002,eo,106,48,91,0
ore_ont_9002,os,106,48,91,0
ore_ont_9002,both,106,48,91,1
ore_ont_9012,off,1768,1001,1453,3
ore_ont_9012,eo,1768,1001,1453,3
ore_ont_9012,os,1768,1001,1453,3
ore_ont_9012,both,1768,1001,1453,2
ore_ont_9014,off,7169,30853,2,26
ore_ont_9014,eo,7169,30853,2,25
ore_ont_9014,os,7169,30853,2,24
ore_ont_9014,both,7169,30853,2,25
ore_ont_9020,off,10315,185,10315,15
ore_ont_9020,eo,10315,185,10315,15
ore_ont_9020,os,10315,185,10315,15
ore_ont_9020,both,10315,185,10315,15
ore_ont_9024,off,790,868,379,2
ore_ont_9024,eo,790,868,379,2
ore_ont_9024,os,790,868,379,2
ore_ont_9024,both,790,868,379,2
ore_ont_9027,off,162208,587543,196,1236
ore_ont_9027,eo,162208,587543,196,1227
ore_ont_9027,os,162208,587543,196,1240
ore_ont_9027,both,162208,587543,196,1233
ore_ont_9031,off,216,697,0,1
ore_ont_9031,eo,216,697,0,0
ore_ont_9031,os,216,697,0,0
ore_ont_9031,both,216,697,0,1
ore_ont_9037,off,3975,20174,57,50
ore_ont_9037,eo,3975,20174,57,46
ore_ont_9037,os,3975,20174,57,46
ore_ont_9037,both,3975,20174,57,46
ore_ont_9046,off,11848,71902,4,256
ore_ont_9046,eo,11848,71902,4,258
ore_ont_9046,os,11848,71902,4,256
ore_ont_9046,both,11848,71902,4,254
ore_ont_904,off,6205,46490,354,24
ore_ont_904,eo,6205,46490,354,24
ore_ont_904,os,6205,46490,354,24
ore_ont_904,both,6205,46490,354,24
ore_ont_9053,off,5209,53609,45,44
ore_ont_9053,eo,5209,53609,45,44
ore_ont_9053,os,5209,53609,45,45
ore_ont_9053,both,5209,53609,45,45
ore_ont_9054,off,1108,1046,538,3
ore_ont_9054,eo,1108,1046,538,3
ore_ont_9054,os,1108,1046,538,3
ore_ont_9054,both,1108,1046,538,3
ore_ont_9088,off,197,1192,0,1
ore_ont_9088,eo,197,1192,0,1
ore_ont_9088,os,197,1192,0,1
ore_ont_9088,both,197,1192,0,1
ore_ont_9096,off,1377,7090,30,5
ore_ont_9096,eo,1377,7090,30,5
ore_ont_9096,os,1377,7090,30,6
ore_ont_9096,both,1377,7090,30,5
ore_ont_9119,off,25022,13993,0,92
ore_ont_9119,eo,25022,13993,0,91
ore_ont_9119,os,25022,13993,0,96
ore_ont_9119,both,25022,13993,0,92
ore_ont_9122,off,210,416,0,2
ore_ont_9122,eo,210,416,0,1
ore_ont_9122,os,210,416,0,1
ore_ont_9122,both,210,416,0,1
ore_ont_9151,off,14884,183683,113,96
ore_ont_9151,eo,14884,183683,113,94
ore_ont_9151,os,14884,183683,113,95
ore_ont_9151,both,14884,183683,113,94
ore_ont_9154,off,654,1905,0,2
ore_ont_9154,eo,654,1905,0,3
ore_ont_9154,os,654,1905,0,2
ore_ont_9154,both,654,1905,0,1
ore_ont_9186,off,3975,20184,57,51
ore_ont_9186,eo,3975,20184,57,50
ore_ont_9186,os,3975,20184,57,50
ore_ont_9186,both,3975,20184,57,46
ore_ont_9204,off,0,128,0,0
ore_ont_9204,eo,0,128,0,0
ore_ont_9204,os,0,128,0,0
ore_ont_9204,both,0,128,0,0
ore_ont_9240,off,1008,3366,0,4
ore_ont_9240,eo,1008,3366,0,2
ore_ont_9240,os,1008,3366,0,4
ore_ont_9240,both,1008,3366,0,2
ore_ont_9248,off,2950,15890,66,11
ore_ont_9248,eo,2950,15890,66,11
ore_ont_9248,os,2950,15890,66,11
ore_ont_9248,both,2950,15890,66,11
ore_ont_9249,off,135,399,0,5
ore_ont_9249,eo,135,399,0,5
ore_ont_9249,os,135,399,0,5
ore_ont_9249,both,135,399,0,5
ore_ont_9251,off,951,1622,0,3
ore_ont_9251,eo,951,1622,0,3
ore_ont_9251,os,951,1622,0,5
ore_ont_9251,both,951,1622,0,5
ore_ont_9257,off,6603,173611,0,37
ore_ont_9257,eo,6603,173611,0,36
ore_ont_9257,os,6603,173611,0,36
ore_ont_9257,both,6603,173611,0,37
ore_ont_928,off,2469,12185,23,13
ore_ont_928,eo,2469,12185,23,13
ore_ont_928,os,2469,12185,23,13
ore_ont_928,both,2469,12185,23,13
ore_ont_9299,off,12744,41850,178,33
ore_ont_9299,eo,12744,41850,178,32
ore_ont_9299,os,12744,41850,178,38
ore_ont_9299,both,12744,41850,178,32
ore_ont_9303,off,8886,3751,6669,39
ore_ont_9303,eo,8887,3751,6670,38
ore_ont_9303,os,8886,3751,6669,37
ore_ont_9303,both,8887,3751,6670,38
ore_ont_9318,off,41930,86113,2,212
ore_ont_9318,eo,41930,86113,2,215
ore_ont_9318,os,41930,86113,2,212
ore_ont_9318,both,41930,86113,2,212
ore_ont_9347,off,113,18309,0,5204
ore_ont_9347,eo,113,18309,0,5204
ore_ont_9347,os,113,18309,0,5151
ore_ont_9347,both,113,18309,0,5119
ore_ont_934,off,540,573,309,3
ore_ont_934,eo,540,573,309,1
ore_ont_934,os,540,573,309,3
ore_ont_934,both,540,573,309,3
ore_ont_935,off,20210,85694,4,58
ore_ont_935,eo,20210,85694,4,58
ore_ont_935,os,20210,85694,4,58
ore_ont_935,both,20210,85694,4,59
ore_ont_9382,off,3975,20174,57,51
ore_ont_9382,eo,3975,20174,57,47
ore_ont_9382,os,3975,20174,57,46
ore_ont_9382,both,3975,20174,57,46
ore_ont_9386,off,731,1268,0,10
ore_ont_9386,eo,731,1268,0,9
ore_ont_9386,os,731,1268,0,9
ore_ont_9386,both,731,1268,0,10
ore_ont_9400,off,63055,409750,7,949
ore_ont_9400,eo,63055,409750,7,909
ore_ont_9400,os,63055,409750,7,901
ore_ont_9400,both,63055,409750,7,910
ore_ont_9402,off,2557,8622,37,6
ore_ont_9402,eo,2557,8622,37,6
ore_ont_9402,os,2557,8622,37,6
ore_ont_9402,both,2557,8622,37,6
ore_ont_9413,off,195983,380114,7,978
ore_ont_9413,eo,195983,380114,7,982
ore_ont_9413,os,195983,380114,7,976
ore_ont_9413,both,195983,380114,7,989
ore_ont_9422,off,70,172,9,0
ore_ont_9422,eo,70,172,9,0
ore_ont_9422,os,70,172,9,0
ore_ont_9422,both,70,172,9,0
ore_ont_9429,off,9904,30904,6047,144
ore_ont_9429,eo,9904,30904,6047,129
ore_ont_9429,os,9904,30904,6047,135
ore_ont_9429,both,9904,30904,6047,135
ore_ont_9435,off,3775,7998,0,9
ore_ont_9435,eo,3775,7998,0,9
ore_ont_9435,os,3775,7998,0,9
ore_ont_9435,both,3775,7998,0,9
ore_ont_9462,off,221,844,0,1
ore_ont_9462,eo,221,844,0,1
ore_ont_9462,os,221,844,0,1
ore_ont_9462,both,221,844,0,1
ore_ont_947,off,13366,20344,0,23
ore_ont_947,eo,13366,20344,0,23
ore_ont_947,os,13366,20344,0,23
ore_ont_947,both,13366,20344,0,23
ore_ont_9498,off,432805,3181141,0,5815
ore_ont_9498,eo,432805,3181141,0,5908
ore_ont_9498,os,432805,3181141,0,5951
ore_ont_9498,both,432805,3181141,0,5960
ore_ont_9499,off,68928,434952,8,986
ore_ont_9499,eo,68928,434952,8,994
ore_ont_9499,os,68928,434952,8,996
ore_ont_9499,both,68928,434952,8,994
ore_ont_9509,off,71,159,0,0
ore_ont_9509,eo,71,159,0,0
ore_ont_9509,os,71,159,0,0
ore_ont_9509,both,71,159,0,0
ore_ont_950,off,351,867,0,11
ore_ont_950,eo,351,867,0,11
ore_ont_950,os,351,867,0,11
ore_ont_950,both,351,867,0,11
ore_ont_9513,off,19680,44839,0,91
ore_ont_9513,eo,19680,44839,0,91
ore_ont_9513,os,19680,44839,0,91
ore_ont_9513,both,19680,44839,0,92
ore_ont_9534,off,4059,20997,60,52
ore_ont_9534,eo,4059,20997,60,51
ore_ont_9534,os,4059,20997,60,51
ore_ont_9534,both,4059,20997,60,48
ore_ont_9540,off,141,87,45,1
ore_ont_9540,eo,141,87,45,1
ore_ont_9540,os,141,87,45,1
ore_ont_9540,both,141,87,45,1
ore_ont_9545,off,41202,80998,5,138
ore_ont_9545,eo,41202,80998,5,138
ore_ont_9545,os,41202,80998,5,139
ore_ont_9545,both,41202,80998,5,137
ore_ont_954,off,158420,1250207,62,790
ore_ont_954,eo,158420,1250207,62,808
ore_ont_954,os,158420,1250207,62,794
ore_ont_954,both,158420,1250207,62,929
ore_ont_9557,off,82,76,0,1
ore_ont_9557,eo,82,76,0,1
ore_ont_9557,os,82,76,0,0
ore_ont_9557,both,82,76,0,1
ore_ont_9558,off,3980,20450,58,49
ore_ont_9558,eo,3980,20450,58,46
ore_ont_9558,os,3980,20450,58,50
ore_ont_9558,both,3980,20450,58,48
ore_ont_955,off,119558,1009780,0,813
ore_ont_955,eo,119558,1009780,0,813
ore_ont_955,os,119558,1009780,0,820
ore_ont_955,both,119558,1009780,0,814
ore_ont_9567,off,9627,25948,0,266
ore_ont_9567,eo,9627,25948,0,274
ore_ont_9567,os,9627,25948,0,273
ore_ont_9567,both,9627,25948,0,269
ore_ont_9577,off,15319,188442,113,99
ore_ont_9577,eo,15319,188442,113,96
ore_ont_9577,os,15319,188442,113,104
ore_ont_9577,both,15319,188442,113,96
ore_ont_9590,off,11864,35515,2,68
ore_ont_9590,eo,11864,35515,2,68
ore_ont_9590,os,11864,35515,2,69
ore_ont_9590,both,11864,35515,2,69
ore_ont_9596,off,12163,50573,0,29
ore_ont_9596,eo,12163,50573,0,29
